Index;Load;Biomass;Fossil Gas;Fossil Hard coal;Fossil Oil;Hydro Pumped Storage Generation;Hydro Pumped Storage Consumption;Hydro Run-of-river and poundage;Hydro Water Reservoir;Nuclear;Solar;Waste;Wind Offshore;Wind Onshore
2024-06-13 19:00:00+02:00;45856;356;441;0;124;2998;;6469;2818;38154;2658;176;930;3449
2024-06-13 20:00:00+02:00;43949;357;493;0;124;3456;;6741;3137;39134;922;178;964;3207
2024-06-13 21:00:00+02:00;42486;357;498;0;124;2335;;6650;2787;38973;339;179;1074;3946
2024-06-13 22:00:00+02:00;43703;356;500;0;124;1892;;6714;2970;39082;250;185;1101;4435
2024-06-13 23:00:00+02:00;43148;357;480;0;123;2284;;6635;2894;39124;0;188;1104;4807
2024-06-14 00:00:00+02:00;40110;356;425;0;124;780;;6085;2047;37099;0;190;849;5483
2024-06-14 01:00:00+02:00;37900;355;424;0;124;;293;5656;1760;35951;0;193;557;6282
2024-06-14 02:00:00+02:00;36568;355;424;0;124;;444;5554;1692;35764;0;196;524;6195
2024-06-14 03:00:00+02:00;34835;356;419;0;124;;1311;5445;1561;34494;0;194;691;6181
2024-06-14 04:00:00+02:00;34028;355;420;0;124;;1811;5434;1420;33946;0;195;660;6189
2024-06-14 05:00:00+02:00;35322;356;420;0;124;;749;5478;1405;33974;0;196;529;6265
2024-06-14 06:00:00+02:00;38435;358;419;0;124;;498;5575;1593;35277;393;194;479;6331
2024-06-14 07:00:00+02:00;42570;357;419;0;124;677;;6008;2019;36610;950;177;461;6157
2024-06-14 08:00:00+02:00;45325;358;423;0;124;2387;;6127;2032;37113;1973;177;445;5993
2024-06-14 09:00:00+02:00;46412;358;487;0;318;2543;;6008;2060;37254;3303;172;396;5849
2024-06-14 10:00:00+02:00;46515;357;503;0;660;1460;;5945;1939;37082;4751;174;525;5803
2024-06-14 11:00:00+02:00;46490;360;485;0;373;517;;5587;1560;36768;6315;173;554;6209
2024-06-14 12:00:00+02:00;46871;366;495;0;123;343;;5203;1464;36585;7037;165;575;6802
2024-06-14 13:00:00+02:00;46735;362;476;0;123;;190;5277;1647;35763;7440;168;545;7529
2024-06-14 14:00:00+02:00;45270;363;490;0;123;;1662;5028;1426;35578;7522;167;441;8062
2024-06-14 15:00:00+02:00;43957;354;434;0;123;;2632;5297;1440;35073;7335;171;615;8548
2024-06-14 16:00:00+02:00;42840;355;430;0;124;;2422;5535;1455;35085;6149;169;478;8711
2024-06-14 17:00:00+02:00;42876;349;428;0;124;;882;5750;1656;34636;4903;173;611;8813
2024-06-14 18:00:00+02:00;44309;345;425;0;124;126;;6129;2141;35134;3588;176;849;8384
2024-06-14 19:00:00+02:00;44359;353;447;0;124;1994;;6468;2860;34858;1947;180;989;8311
2024-06-14 20:00:00+02:00;42699;356;492;0;124;2651;;6672;3065;35623;836;182;951;7920
2024-06-14 21:00:00+02:00;41560;356;493;0;190;2181;;6484;2847;36198;354;184;937;7804
2024-06-14 22:00:00+02:00;43391;356;493;0;690;2939;;6624;2982;35952;260;184;959;7455
2024-06-14 23:00:00+02:00;42934;356;485;0;903;2803;;6455;2970;36122;0;185;1139;7375
2024-06-15 00:00:00+02:00;39966;356;445;0;611;2057;;6123;2502;35644;0;187;1378;7989
2024-06-15 01:00:00+02:00;37166;355;427;0;127;1403;;5854;1925;34696;0;187;1351;9230
2024-06-15 02:00:00+02:00;35440;355;426;0;123;584;;5808;1673;32152;0;189;1377;10736
2024-06-15 03:00:00+02:00;33423;355;428;0;124;;378;5766;1721;29505;0;190;1364;11380
2024-06-15 04:00:00+02:00;32283;356;437;0;124;;1203;5688;1717;28809;0;181;1321;11426
2024-06-15 05:00:00+02:00;31982;355;432;0;124;;1519;5616;1712;28836;0;174;1299;11156
2024-06-15 06:00:00+02:00;32506;356;443;0;124;;1367;5755;1679;28982;451;173;1287;10764
2024-06-15 07:00:00+02:00;33838;357;450;0;123;;1342;5851;1656;28900;1326;173;1339;10393
2024-06-15 08:00:00+02:00;36369;355;447;0;123;;1502;5643;1449;28615;2842;175;1323;9810
2024-06-15 09:00:00+02:00;38961;356;439;0;123;;1270;5592;1494;27993;4219;173;1371;5763
2024-06-15 10:00:00+02:00;40506;355;440;0;124;;1696;5549;1546;27080;5542;171;1318;5805
2024-06-15 11:00:00+02:00;41944;355;436;0;123;;2159;5557;1515;25144;6741;171;1320;6045
2024-06-15 12:00:00+02:00;44006;356;458;0;123;;2132;5476;1385;24764;6943;172;1237;6370
2024-06-15 13:00:00+02:00;42662;354;459;0;123;;1776;5407;1356;24797;7299;173;1191;6431
2024-06-15 14:00:00+02:00;40825;355;459;0;124;;2138;5482;1350;24760;7234;174;1001;6416
2024-06-15 15:00:00+02:00;39456;356;460;0;124;;2475;5336;1349;24897;6808;176;1186;6268
2024-06-15 16:00:00+02:00;38195;359;459;0;124;;2052;5424;1489;25918;6247;178;1177;6077
2024-06-15 17:00:00+02:00;37985;357;461;0;124;;1725;5575;1591;27740;5273;179;1219;5762
2024-06-15 18:00:00+02:00;39038;356;459;0;124;;1080;5786;1569;28680;4712;180;1121;9277
2024-06-15 19:00:00+02:00;39600;355;459;0;124;1247;;6180;2097;29623;2661;181;921;8346
2024-06-15 20:00:00+02:00;38721;354;459;0;124;2119;;6254;2635;32252;1049;183;875;7379
2024-06-15 21:00:00+02:00;38316;355;447;0;124;2033;;6209;2088;33703;375;185;1122;6954
2024-06-15 22:00:00+02:00;40266;353;426;0;124;2410;;6413;2522;33647;238;188;1120;7102
2024-06-15 23:00:00+02:00;40641;355;414;0;124;2092;;6429;2418;33713;0;187;1009;7205
2024-06-16 00:00:00+02:00;38045;353;425;0;124;2163;;6238;2070;33826;0;190;893;6890
2024-06-16 01:00:00+02:00;35590;354;453;0;124;1813;;6072;1938;32795;0;186;1091;6732
2024-06-16 02:00:00+02:00;33877;355;450;0;124;834;;6001;1811;31836;0;178;1114;6811
2024-06-16 03:00:00+02:00;31776;354;437;0;124;;10;5986;1790;30996;0;179;1003;7102
2024-06-16 04:00:00+02:00;30489;355;447;0;124;;500;5967;1756;31006;0;179;826;7123
2024-06-16 05:00:00+02:00;30237;353;459;0;124;;539;5864;1678;30326;0;178;726;7162
2024-06-16 06:00:00+02:00;30387;353;459;0;124;;1148;5896;1711;30133;475;179;734;7009
2024-06-16 07:00:00+02:00;31725;354;459;0;124;;1841;5963;1709;29314;1337;177;651;6660
2024-06-16 08:00:00+02:00;33730;353;461;0;123;;1806;5746;1566;29279;2783;177;585;3858
2024-06-16 09:00:00+02:00;36899;354;461;0;124;;1720;5637;1550;28351;4843;177;518;3856
2024-06-16 10:00:00+02:00;38503;354;460;0;124;;1762;5583;1524;27927;6570;178;444;2924
2024-06-16 11:00:00+02:00;40157;353;462;0;124;;1858;5485;1523;27928;7685;178;345;2968
2024-06-16 12:00:00+02:00;42616;354;462;0;124;;2015;5511;1411;26979;8528;177;278;3153
2024-06-16 13:00:00+02:00;41191;354;463;0;123;;2245;5529;1268;26097;8904;176;232;3259
2024-06-16 14:00:00+02:00;39057;356;462;0;124;;2305;5468;1349;25404;8940;177;129;3135
2024-06-16 15:00:00+02:00;37383;356;464;0;123;;2104;5472;1388;25432;8342;177;118;2826
2024-06-16 16:00:00+02:00;35778;355;465;0;124;;1080;5526;1522;26506;7039;179;56;2398
2024-06-16 17:00:00+02:00;36075;353;465;0;124;;800;5678;1652;28299;5628;180;15;2018
2024-06-16 18:00:00+02:00;37873;355;465;0;124;;30;6017;2172;30976;4427;182;17;3692
2024-06-16 19:00:00+02:00;39569;354;464;0;124;976;;6106;2190;33799;2407;184;38;3832
2024-06-16 20:00:00+02:00;39140;352;464;0;124;1899;;6214;2429;36001;961;185;20;3487
2024-06-16 21:00:00+02:00;38992;354;463;0;124;1901;;6401;2649;38413;345;188;2;2957
2024-06-16 22:00:00+02:00;41261;352;462;0;124;2366;;6437;2818;38933;236;189;0;2777
2024-06-16 23:00:00+02:00;41039;352;470;0;124;1710;;6433;2891;39100;0;190;0;2916
2024-06-17 00:00:00+02:00;38364;353;467;0;123;1774;;6238;2288;38821;0;191;0;2988
2024-06-17 01:00:00+02:00;36134;353;449;0;124;1088;;6038;2091;38147;0;192;5;3132
2024-06-17 02:00:00+02:00;34542;354;450;0;124;555;;6000;1950;38051;0;192;6;3038
2024-06-17 03:00:00+02:00;32775;354;448;0;124;;374;5927;1801;37829;0;194;17;2966
2024-06-17 04:00:00+02:00;32317;355;448;0;124;;803;5836;1767;37663;0;191;39;2757
2024-06-17 05:00:00+02:00;33928;354;459;0;124;;217;5875;1960;38371;0;177;58;2612
2024-06-17 06:00:00+02:00;37326;352;453;0;124;703;;5966;1875;38861;438;177;95;2333
2024-06-17 07:00:00+02:00;41817;352;450;0;124;1714;;6264;2537;39131;1231;179;66;2030
2024-06-17 08:00:00+02:00;44812;350;468;0;243;2333;;6220;2331;39464;2967;178;39;1839
2024-06-17 09:00:00+02:00;46598;353;481;0;304;1342;;6154;1997;39492;5388;178;54;1843
2024-06-17 10:00:00+02:00;47203;352;482;0;304;504;;5720;1910;39090;7273;178;230;1886
2024-06-17 11:00:00+02:00;47785;350;482;0;307;;115;5562;1890;39224;8508;178;230;2081
2024-06-17 12:00:00+02:00;48736;351;486;0;307;;600;5611;1869;38325;9721;177;231;2153
2024-06-17 13:00:00+02:00;47719;354;483;0;281;;990;5519;1655;36985;10411;180;113;2118
2024-06-17 14:00:00+02:00;46804;351;485;0;247;;840;5410;1601;36424;10509;173;74;2163
2024-06-17 15:00:00+02:00;45881;350;484;0;218;;849;5484;1760;35963;10147;169;64;1951
2024-06-17 16:00:00+02:00;44807;350;481;0;166;;773;5561;1882;36325;9269;176;34;1870
2024-06-17 17:00:00+02:00;44684;351;486;0;208;;93;5626;2087;38008;7837;181;33;1744
